Word_Count,Section_Count,Has_Links,Skill_Count,ATS_Score
675,2,1,21,93.0
924,7,0,18,96.9
234,3,0,17,77.2
221,3,1,14,75.1
840,7,0,6,78.1
712,2,0,9,67.7
883,2,1,3,68.6
442,5,0,14,87.4
601,2,1,3,71.2
924,7,0,15,98.8
267,5,1,24,100.0
728,7,0,16,94.5
580,3,0,7,73.9
528,5,0,18,96.3
990,7,0,4,79.5
306,5,0,11,74.1
369,5,1,14,92.9
951,3,1,7,81.0
628,5,0,18,94.6
764,7,1,9,87.6
651,2,1,13,80.9
356,4,0,3,60.3
697,7,1,21,100.0
819,3,0,9,69.9
610,7,0,9,87.1
934,6,0,17,98.4
722,7,0,10,85.3
172,5,1,4,65.4
768,4,1,18,92.9
600,6,1,21,100.0
943,4,0,4,70.7
671,6,1,10,85.3
152,2,1,8,61.3
541,6,1,6,87.1
282,4,0,24,90.1
313,2,0,11,71.6
626,3,1,21,94.5
425,7,0,17,96.1
586,5,0,8,82.7
255,7,1,11,91.6
172,7,1,9,81.0
650,6,1,13,96.0
207,6,0,6,74.9
415,2,1,3,65.9
780,6,1,11,91.3
244,3,0,3,63.2
935,5,1,19,100.0
445,3,1,10,81.7
341,4,0,21,91.3
615,2,1,11,77.5
461,7,0,16,92.3
983,2,0,21,90.3
439,5,1,11,89.2
319,5,0,24,99.0
904,6,0,25,100.0
748,4,1,20,100.0
219,2,0,18,73.4
648,7,1,15,100.0
853,4,0,22,100.0
370,7,1,18,100.0
603,2,0,8,67.9
530,7,1,18,100.0
921,3,0,23,97.4
218,3,1,22,91.5
449,4,1,13,82.7
988,2,0,7,64.3
193,4,0,7,65.6
800,7,0,23,100.0
364,7,1,22,100.0
757,4,0,23,100.0
955,6,0,22,100.0
453,3,0,4,68.3
961,5,0,25,100.0
994,7,0,9,85.6
680,7,1,24,100.0
811,5,1,25,100.0
742,3,0,6,74.0
773,5,0,17,89.2
594,6,1,21,100.0
581,6,0,13,92.8
407,6,1,24,100.0
219,2,1,12,77.0
641,4,0,14,80.1
814,4,1,14,85.2
361,7,1,12,90.5
472,2,1,21,95.8
431,2,1,11,76.5
400,3,0,23,91.3
758,5,0,6,75.7
211,2,1,12,73.3
392,6,0,7,75.5
826,4,1,15,89.3
733,4,0,23,97.1
226,5,0,19,90.7
278,7,1,5,82.0
650,4,0,24,98.8
779,4,0,17,85.1
658,6,0,7,80.0
735,3,1,5,71.7
520,4,1,18,98.2
516,3,1,16,86.7
166,2,0,7,58.1
342,2,0,9,70.2
512,7,1,21,100.0
821,7,0,4,81.1
596,6,1,6,88.4
552,2,0,21,91.6
731,4,0,25,100.0
327,2,0,14,75.9
943,2,0,3,58.4
842,7,0,5,77.9
983,4,0,15,84.2
377,6,0,17,90.6
934,4,1,13,84.8
427,3,1,10,80.1
634,4,1,13,89.6
998,4,1,7,77.8
829,3,0,5,73.4
903,4,1,7,81.1
882,4,1,19,100.0
834,6,0,10,84.0
406,7,0,14,93.3
488,5,0,22,94.2
761,4,1,20,96.6
784,5,1,3,76.6
622,3,1,14,85.5
422,7,0,3,78.7
911,5,1,17,95.5
840,4,0,11,77.4
720,5,1,15,95.2
735,6,0,10,87.9
642,3,0,8,69.5
299,4,1,11,80.5
337,3,0,7,69.9
991,2,0,16,84.8
900,5,0,21,98.8
354,7,1,8,83.4
951,6,0,20,100.0
462,6,1,15,99.0
372,3,0,23,88.8
912,3,1,23,100.0
763,3,1,4,67.3
666,7,0,6,84.6
601,2,0,24,94.2
334,6,0,20,91.1
974,3,1,22,95.0
776,7,0,13,89.6
571,3,1,14,86.7
611,3,0,22,90.1
300,6,0,3,64.9
977,2,1,4,73.8
399,5,1,15,91.6
795,4,0,25,100.0
525,7,0,24,100.0
411,2,1,23,92.4
558,4,1,14,92.1
954,3,1,19,96.9
611,4,0,16,89.7
673,2,0,25,98.9
812,7,1,7,91.9
449,6,1,4,79.9
982,6,1,6,79.9
587,2,1,8,70.8
805,6,0,19,96.2
536,5,0,7,80.1
279,5,0,12,80.2
806,7,0,24,100.0
220,2,1,12,76.0
524,5,0,23,100.0
710,6,1,4,85.9
554,5,1,13,86.7
970,6,0,16,93.4
268,6,0,5,68.8
919,4,0,9,72.6
989,2,1,11,81.7
860,2,0,4,59.7
725,3,1,14,82.7
486,6,1,5,78.0
673,3,1,14,86.4
932,5,1,16,92.6
895,5,0,9,80.5
859,6,0,15,94.0
897,7,0,12,90.8
897,4,1,6,76.5
204,2,0,25,88.8
425,6,0,6,71.3
180,4,1,23,91.0
787,5,0,11,84.9
695,7,1,11,91.2
987,3,0,20,90.3
648,3,1,22,94.4
637,4,1,16,91.1
355,7,0,23,100.0
678,4,0,3,71.5
169,2,0,10,66.8
174,5,0,24,95.4
225,3,0,20,80.8
166,6,0,13,78.4
535,6,0,16,95.8
648,5,0,5,77.1
663,3,1,11,83.7
708,4,0,3,68.3
767,7,0,7,85.2
627,2,1,12,79.7
320,5,0,18,83.5
870,5,1,11,90.2
528,6,1,10,84.5
590,4,0,25,100.0
559,5,0,25,100.0
534,5,1,11,91.8
434,5,1,23,100.0
311,2,0,12,68.0
474,6,1,11,84.7
753,7,1,10,95.7
443,3,0,6,62.9
983,4,1,11,84.4
456,7,0,7,78.6
323,4,1,24,96.1
396,7,1,12,87.1
811,4,0,19,94.3
246,2,1,25,98.0
527,2,1,24,94.2
398,4,1,22,99.0
698,2,0,21,93.0
458,7,1,14,100.0
959,7,1,16,100.0
675,2,0,10,75.6
796,4,1,17,97.1
465,4,1,20,94.3
696,2,0,18,82.3
195,3,1,24,89.5
613,6,0,24,100.0
551,5,1,25,100.0
207,3,0,13,76.4
767,2,1,8,79.9
520,6,0,11,81.0
550,2,0,9,68.8
958,2,1,19,90.3
610,2,1,18,94.1
383,5,1,16,92.2
273,6,0,18,90.8
578,6,0,9,85.9
365,6,0,13,80.1
959,7,1,19,100.0
535,7,0,10,87.0
447,2,1,17,90.4
354,4,1,8,79.0
964,7,0,6,84.3
223,4,1,21,96.0
630,7,0,10,91.0
244,7,1,4,76.0
854,7,0,17,100.0
584,6,1,22,100.0
161,2,0,10,63.9
829,4,0,5,70.5
280,3,1,9,72.7
439,7,1,19,100.0
410,5,0,4,68.5
410,4,0,13,77.8
218,7,1,18,97.8
993,4,0,8,78.6
629,6,0,5,75.2
510,6,0,4,75.0
930,5,0,3,66.6
580,5,0,13,82.1
761,3,1,10,84.4
321,7,0,15,91.1
324,6,1,5,81.9
509,2,1,9,72.9
908,7,1,3,85.2
645,7,1,21,100.0
527,7,0,4,76.2
464,7,1,19,100.0
641,4,0,14,89.1
881,2,0,18,86.3
744,6,1,13,97.1
293,3,0,9,72.3
536,3,1,4,73.3
374,7,1,14,98.4
344,2,1,21,88.0
783,2,0,20,84.1
668,4,0,14,86.5
343,3,0,23,86.3
688,3,1,8,81.8
881,2,0,3,59.8
233,2,0,15,71.3
609,5,0,8,75.7
183,7,0,24,100.0
905,6,0,25,100.0
603,2,0,17,80.6
173,7,1,10,89.0
474,7,0,13,85.2
558,6,1,25,100.0
822,2,0,17,86.0
799,7,0,12,86.1
761,3,1,18,92.2
888,5,0,16,89.7
577,4,0,4,71.5
618,5,1,23,100.0
971,7,0,4,82.7
563,2,1,24,100.0
281,5,0,7,74.1
895,4,0,19,90.7
543,4,0,22,97.5
891,7,1,21,100.0
786,5,0,11,81.8
953,6,1,16,100.0
576,2,1,23,95.8
309,7,1,10,82.5
330,2,0,7,65.6
326,4,0,4,64.4
568,5,1,10,90.5
704,3,0,21,92.5
812,7,1,19,100.0
661,7,1,19,100.0
421,4,0,17,83.3
540,5,0,6,77.8
661,2,0,14,81.6
398,3,1,4,67.9
514,4,1,9,76.1
669,6,1,22,100.0
384,5,1,10,81.8
550,4,1,20,99.5
232,3,0,17,74.2
992,7,0,18,99.7
909,7,0,6,86.9
984,6,0,20,100.0
379,5,1,10,78.8
405,2,0,15,77.7
998,6,1,21,100.0
488,6,1,15,100.0
614,6,0,23,100.0
752,4,0,5,70.0
268,3,0,25,96.2
343,3,0,4,57.1
684,7,1,21,100.0
574,7,0,21,100.0
488,6,1,5,75.9
641,3,1,16,85.7
354,7,1,12,93.2
604,7,1,19,100.0
812,4,1,9,80.4
580,3,1,9,79.0
479,3,0,10,74.9
548,7,0,24,100.0
536,4,0,3,63.7
163,6,1,7,75.5
322,5,0,16,85.4
809,3,0,12,75.9
664,7,1,4,81.6
466,6,1,5,75.4
807,4,1,6,76.9
399,2,0,22,88.6
963,6,1,25,100.0
199,2,1,5,58.1
453,3,0,11,70.2
511,3,0,7,72.1
226,4,0,20,83.7
705,2,0,9,74.4
415,4,1,22,99.5
454,6,1,5,78.5
545,7,0,8,80.2
325,6,1,6,78.3
974,4,0,24,100.0
739,4,1,18,95.0
912,2,0,9,68.2
265,3,0,11,72.6
524,7,1,25,100.0
560,5,0,25,100.0
631,7,1,17,99.5
621,2,0,21,92.0
325,4,0,16,81.3
399,6,0,18,96.7
209,6,0,6,72.9
783,6,1,25,100.0
524,4,1,18,97.2
741,3,1,15,92.7
584,6,0,14,86.7
769,4,0,21,94.2
938,2,1,19,95.1
659,2,0,13,74.3
479,7,1,24,100.0
494,3,1,15,85.8
295,4,0,5,67.9
804,5,1,6,85.1
854,3,0,25,94.9
737,3,1,8,73.0
576,7,0,7,87.8
386,7,1,20,99.3
190,6,0,23,99.3
473,7,1,15,98.5
952,5,0,10,82.8
556,6,0,20,99.2
710,3,0,15,79.7
280,5,0,4,65.0
291,6,1,17,98.3
295,4,1,15,81.9
776,2,0,8,73.0
370,2,1,22,89.8
927,6,1,23,100.0
254,2,1,25,91.1
158,7,0,6,74.9
594,5,0,11,81.9
565,2,0,3,61.9
669,7,0,14,90.6
414,7,1,5,83.1
562,3,1,18,90.4
297,3,0,5,65.9
328,7,1,12,86.4
576,2,0,13,78.1
921,3,1,4,70.2
523,7,1,24,100.0
768,4,1,8,76.0
588,3,1,22,100.0
542,7,0,16,94.6
339,2,0,9,63.5
463,4,0,3,69.8
771,2,1,21,96.2
381,6,1,4,76.7
812,2,0,14,74.0
245,2,0,9,62.8
213,4,1,7,71.8
400,7,1,10,92.0
544,7,0,7,80.5
684,6,1,13,91.2
535,4,0,8,73.5
390,4,0,9,75.4
736,6,0,11,89.3
155,7,0,20,92.8
472,5,0,5,70.7
245,5,1,10,76.0
562,4,1,24,100.0
247,2,1,4,64.9
455,6,0,23,99.6
441,3,0,13,81.4
477,7,0,19,100.0
751,4,1,21,96.3
998,3,1,20,93.9
882,2,1,5,69.3
198,4,0,10,73.8
865,6,1,25,100.0
465,2,0,18,87.1
234,7,1,7,84.6
797,4,1,13,87.9
768,5,1,21,100.0
955,4,0,12,81.7
336,4,0,7,72.0
157,2,1,11,70.9
550,6,1,17,100.0
632,3,1,20,91.6
522,3,1,10,83.6
815,2,1,6,69.9
916,5,1,13,95.9
986,5,0,24,100.0
641,2,1,17,91.7
666,7,1,15,97.6
669,4,0,14,85.2
843,6,1,7,86.0
173,7,0,11,82.3
958,4,0,9,82.4
668,6,1,8,89.7
745,3,0,11,81.4
777,6,0,7,79.6
379,5,1,25,100.0
797,6,0,7,75.7
246,2,0,24,84.6
809,3,0,23,94.6
830,2,0,13,76.1
299,6,0,24,99.8
985,3,1,6,71.7
459,4,0,21,91.2
650,4,0,25,100.0
393,7,0,6,79.5
633,2,1,8,74.9
648,3,0,13,79.6
760,4,1,24,100.0
845,7,1,8,88.0
996,5,1,17,96.0
526,2,1,22,92.5
932,5,1,25,100.0
862,5,1,15,90.3
208,3,0,7,59.6
351,4,0,23,95.1
850,3,0,4,65.9
717,2,0,25,93.7
583,7,1,17,100.0
454,2,0,12,77.6
364,6,1,18,100.0
786,5,0,5,73.1
271,4,0,25,95.8
458,5,1,5,79.2
671,4,1,23,100.0
439,4,1,18,96.3
392,3,0,23,89.2
466,6,0,4,75.7
970,2,1,24,100.0
567,4,0,6,71.1
659,2,1,4,69.2
1000,6,1,14,100.0
313,5,1,23,100.0
938,5,1,4,74.1
371,3,1,18,88.5
410,7,0,3,72.8
980,7,0,11,91.9
937,5,1,25,100.0
909,3,1,6,72.8
835,7,0,18,95.9
294,4,0,23,89.0
865,2,0,24,95.1
864,7,1,3,85.9
227,3,1,4,67.0
494,6,1,11,93.2
317,5,0,4,65.7
196,3,1,10,73.8
563,3,1,25,100.0
379,3,1,7,76.4
241,5,0,9,73.0
923,2,0,23,87.7
325,6,1,22,100.0
301,6,1,20,98.1
319,6,1,6,75.5
155,5,1,21,92.0
379,2,0,5,64.7
231,6,0,18,86.0
265,6,0,6,72.1
781,5,1,4,73.9
890,6,0,19,96.7
760,4,1,5,72.8
255,2,1,22,86.3
408,6,0,21,100.0
157,2,0,19,75.4
723,3,0,20,94.2
293,2,1,3,62.9
716,3,1,6,76.4
529,4,1,17,95.2
587,7,0,13,91.9
306,3,0,9,69.5
492,3,0,6,65.1
422,6,0,9,80.8
793,7,0,4,78.7
747,4,1,16,92.7
858,7,0,5,79.5
444,5,0,25,100.0
427,3,1,6,73.5
400,7,1,16,100.0
213,2,0,22,83.3
938,5,0,18,96.8
761,3,1,5,68.7
939,6,1,25,100.0
841,4,1,23,100.0
808,4,0,25,98.6
916,2,1,21,95.2
209,2,0,14,74.6
395,3,0,6,68.5
475,7,0,25,100.0
336,4,1,6,74.6
814,5,0,13,83.5
276,7,0,12,85.0
322,4,0,24,96.9
182,2,0,13,72.4
597,5,1,25,100.0
332,6,1,15,90.8
634,7,0,6,77.9
250,4,0,22,86.1
530,2,1,4,67.3
240,4,0,20,91.3
343,6,1,21,97.6
221,7,1,13,94.1
985,3,1,24,100.0
627,2,0,24,92.6
591,7,0,11,89.5
475,5,0,23,100.0
959,2,1,7,71.2
956,7,0,16,100.0
865,7,1,24,100.0
417,7,1,8,88.8
763,4,0,25,100.0
780,2,0,20,85.5
939,2,1,13,83.7
403,2,1,12,75.9
240,5,1,20,94.5
768,7,1,20,100.0
414,6,0,4,76.7
779,2,0,22,93.4
241,5,0,12,80.8
563,4,1,8,84.6
263,7,0,4,76.0
899,3,1,19,96.5
316,2,0,22,83.1
861,3,1,22,100.0
734,3,0,15,88.4
483,6,0,21,100.0
692,3,1,5,68.5
676,3,1,4,70.1
347,2,0,25,94.8
361,4,1,11,84.3
435,5,1,18,91.4
302,2,1,4,64.7
945,2,0,12,80.3
651,2,0,9,73.4
757,7,1,10,96.9
447,7,1,16,100.0
871,4,0,7,77.4
601,4,1,8,85.0
249,6,1,10,79.1
459,6,1,6,78.2
514,6,0,4,75.3
341,5,0,21,92.1
977,2,1,9,73.4
552,4,0,10,80.3
390,5,0,10,80.2
914,7,0,9,83.3
269,7,1,8,81.7
462,4,0,8,77.1
540,6,0,5,74.9
521,2,1,12,77.8
906,6,1,17,100.0
152,6,1,9,78.9
633,6,0,8,85.7
157,7,0,14,83.2
189,2,1,11,73.0
582,3,0,19,93.7
947,6,1,18,100.0
644,3,1,11,85.5
555,3,0,18,90.8
343,7,0,18,98.3
981,3,0,3,66.3
545,4,0,11,79.3
701,6,0,14,93.6
785,3,1,23,100.0
502,6,1,24,100.0
773,5,1,19,100.0
599,4,0,16,87.4
925,3,0,6,68.4
836,6,1,16,97.5
811,6,1,22,100.0
377,6,0,7,76.0
474,7,0,15,95.8
158,5,1,6,67.4
630,7,0,17,98.1
792,7,1,7,90.6
170,3,0,7,66.2
913,7,0,19,99.6
568,3,0,12,77.3
538,3,0,5,70.0
212,3,0,4,63.5
475,7,1,6,82.5
356,6,1,10,88.5
871,7,0,18,100.0
232,6,0,23,97.8
426,6,0,12,85.4
779,3,1,24,100.0
854,3,1,23,100.0
541,2,1,24,94.3
186,4,1,24,99.5
204,3,0,9,68.6
934,4,0,23,100.0
476,7,0,12,89.7
195,5,1,25,100.0
378,3,1,5,68.4
433,4,0,14,80.2
955,7,0,13,92.4
731,5,0,18,97.8
552,4,0,25,100.0
764,2,0,4,65.2
805,4,0,23,100.0
634,2,0,7,68.2
174,3,0,9,67.9
422,6,1,9,86.3
811,5,1,23,100.0
267,2,0,17,73.8
460,6,0,22,99.7
662,5,0,20,97.0
805,4,0,8,79.2
241,2,0,6,62.2
913,5,1,13,92.0
587,4,1,14,87.0
395,2,0,25,87.9
233,6,0,17,85.7
837,3,1,14,86.0
263,6,1,13,89.1
914,4,1,6,78.8
899,5,1,4,74.3
493,2,1,20,95.4
755,5,0,19,93.5
575,5,1,18,94.3
755,7,0,25,100.0
